127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent&ver=6.6.1 HTTP/1.0" 200 1500
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/wp-util.min.js?ver=6.6.1 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381 HTTP/1.0" 200 457
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/a11y.min.js?ver=d90eebea464f6c09bfd5 HTTP/1.0" 200 2358
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/api-request.min.js?ver=6.6.1 HTTP/1.0" 200 1023
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/url.min.js?ver=36ae0e4dd9043bb8749b HTTP/1.0" 200 8226
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/js/site-health.min.js?ver=6.6.1 HTTP/1.0" 200 6282
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/js/iris.min.js?ver=1.1.1 HTTP/1.0" 200 23643
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.21 HTTP/1.0" 200 70705
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1 HTTP/1.0" 200 133233
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/api-fetch.min.js?ver=4c185334c5ec26e149cc HTTP/1.0" 200 5496
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/vendor/react.min.js?ver=18.3.1 HTTP/1.0" 200 6682
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/vendor/react-jsx-runtime.min.js?ver=18.3.1 HTTP/1.0" 200 900
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c HTTP/1.0" 200 684
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/dom.min.js?ver=4ecffbffba91b10c5c7a HTTP/1.0" 200 12487
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2 HTTP/1.0" 200 1000
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=e0f9f1d78d83f5196979 HTTP/1.0" 200 1018
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/js/color-picker.min.js?ver=6.6.1 HTTP/1.0" 200 3486
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/keycodes.min.js?ver=034ff647a54b018581d3 HTTP/1.0" 200 2642
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/priority-queue.min.js?ver=9c21c957c7e50ffdbf48 HTTP/1.0" 200 3378
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/element.min.js?ver=cb762d190aebbec25b27 HTTP/1.0" 200 11978
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4 HTTP/1.0" 200 57925
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/compose.min.js?ver=b8d54449305350b51869 HTTP/1.0" 200 37489
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/date.min.js?ver=aaca6387d1cf924acc51 HTTP/1.0" 200 783428
127.0.0.1 - - [30/Aug/2024:14:10:06 +0200] "GET /wp-includes/js/dist/html-entities.min.js?ver=2cd3358363e0675638fb HTTP/1.0" 200 788
127.0.0.1 - - [30/Aug/2024:14:10:06 +0200] "GET /wp-includes/js/dist/primitives.min.js?ver=aef2543ab60c8c9bb609 HTTP/1.0" 200 1655
127.0.0.1 - - [30/Aug/2024:14:10:06 +0200] "GET /wp-includes/js/dist/private-apis.min.js?ver=17a2e640b653d742da6e HTTP/1.0" 200 2786
127.0.0.1 - - [30/Aug/2024:14:10:06 +0200] "GET /wp-includes/js/dist/redux-routine.min.js?ver=a0a172871afaeb261566 HTTP/1.0" 200 8900
127.0.0.1 - - [30/Aug/2024:14:10:06 +0200] "GET /wp-includes/js/dist/data.min.js?ver=7c62e39de0308c73d50c HTTP/1.0" 200 27095
